Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
ho_29/t_trivia3	Countess Hélène de Pourtalès was the first woman to win an Olympic gold medal. She earned her medal after placing first in the sailing event at the 1900 Paris Olympic Games.	Hélène Gräfin de Pourtalès war die erste Frau, die eine olympische Goldmedaille gewann. Ihre Medaille erhielt sie, als sie bei den Olympischen Spielen in Paris im Jahr 1900 beim Segelwettbewerb den ersten Platz belegte.	La condesa Hélène de Pourtalès fue la primera mujer en ganar una medalla olímpica de oro. Obtuvo su medalla tras lograr el primer puesto en la regata de los Juegos olímpicos de 1900 en París.	La comtesse Hélène de Pourtalès fut la première femme à remporter une médaille d’or olympique. Elle a obtenu cette médaille après avoir remporté l’épreuve de course à la voile aux Jeux olympiques d’été de Paris, en 1900.	La contessa Hélène de Pourtalès fu la prima donna a vincere una medaglia d'oro olimpica. Si guadagnò tale medaglia dopo essersi posizionata prima nella gara di vela dei Giochi Olimpici di Parigi del 1900.	Gravin Hélène de Pourtalès was de eerste vrouw die een gouden Olympische medaille won. Ze had haar medaille gewonnen met zeilen tijdens de Olympische Spelen van 1900 in Parijs.	A condessa Hélène de Pourtalès foi a primeira mulher a ganhar uma medalha de ouro olímpica ao conquistar o primeiro lugar na categoria de vela dos Jogos Olímpicos de 1900, em Paris.																		1632380463105
ho_29/t_trivia4	The largest bell in Paris can be found in the Notre-Dame. The thirteen-tonne bell is named Emmanuel, and also happens to be the Notre-Dame’s oldest surviving bell.	Die größte Glocke in Paris befindet sich in der Kathedrale Notre-Dame. Die Glocke, genannt Emmanuel, wiegt ca. 13.000 kg und ist gleichzeitig die älteste noch erhaltene Glocke von Notre-Dame.	La campana más grande de París se encuentra en Notre-Dame. Esta campana de trece toneladas se llama Emmanuel, y también es la campana más antigua de Notre-Dame.	Lap lus grosse cloche de Paris se trouve à Notre-Dame. La cloche, lourde de 13 tonnes, s’appelle Emmanuel, et il s’agit aussi de la plus ancienne cloche d’origine du monument.	La campana più grande di Parigi si trova a Notre-Dame. La campana, pesante 13 tonnellate, si chiama Emmanuel ed è anche la campana più antica ancora in uso di Notre-Dame.	De grootste klok of bel van Parijs vind je in de Notre-Dame. De klok weegt dertien ton en heet Emmanuel, en is ook de oudste klok van de Notre-Dame die nog bestaat.	O maior sino de Paris fica na Notre-Dame. Pesa 13 toneladas, recebeu o nome de Emmanuel e é o sino sobrevivente mais antigo da catedral.																		1632380463105
ho_29/t_trivia5	The first-ever manned free flight in a balloon was launched in Paris. The hot air balloon that the Montgolfier brothers made used paper and silk as the main materials..	Der erste frei bemannte Flug in einem Heißluftballon startete in Paris. Der Heißluftballon der Gebrüder Montgolfier bestand hauptsächlich aus Papier und Seide.	El primer vuelo en globo tuvo lugar en París. Los hermanos Montgolfier utilizaron papel y seda como materiales principales del globo aerostático.	Le premier vol en montgolfière avec occupants est parti de Paris. L’engin conçu par les frères Montgolfier était fait en papier et soie.	Il primissimo volo libero con equipaggio su mongolfiera partì da Parigi. Il grande pallone realizzato dai fratelli Montgolfier era composto principalmente da materiali come carta e seta.	De allereerste bemande vrije vlucht in een heteluchtballon vertrok vanuit Parijs. De ballon van de gebroeders Montgolfier was voornamelijk gemaakt van papier en zijde.	O primeiro voo livre tripulado num balão decolou de Paris. O balão de ar quente fabricado pelos irmãos Montgolfier usava papel e seda como materiais principais.																		1632380463105
ho_30/t_trivia1	There is an official baguette law in Paris that dictates how a baguette should be prepared. This includes what ingredients can be used and how the baguettes can be preserved and stored.	In Paris gibt es ein offizielles Gesetz, das vorschreibt, wie ein Baguette zubereitet werden muss. Dazu gehören unter anderem die Zutaten, die man benutzen darf, und wie Baguettes zu konservieren und lagern sind.	En París hay una ley oficial que dicta cómo debe prepararse una baguette. En esta se incluyen los ingredientes que pueden utilizarse y cómo debe conservarse y guardarse la baguette.	Il existe une loi à Paris dictant les caractéristiques de préparation d’une baguette. Elle détaille notamment les ingrédients à utiliser et les conditions de préservation et de stockage.	A Parigi esiste una legge ufficiale relativa alla preparazione della baguette, inclusi gli ingredienti che è possibile utilizzare e anche come conservarla.	Er is een officiële baguette-wet in Parijs die bepaalt hoe je de baguette moet bereiden, welke ingrediënten je kunt gebruiken en hoe je de baguettes kunt bewaren en opslaan.	Há uma lei oficial da baguete em Paris que determina como uma baguete deve ser preparada. Ela inclui que ingredientes podem ser usados e como as baguetes devem ser preservadas e armazenadas.																		1632380463105
ho_30/t_trivia2	The dessert known as the Saint-Honoré cake originated in Paris. It was invented at the Chiboust bakery on rue Saint-Honoré in 1847, and is named after the French patron saint of bakers.	Der Nachtisch "Saint-Honoré-Torte" stammt ursprünglich aus Paris. Die Torte wurde im Jahr 1847 von der Bäckerei Chiboust in der Rue Saint-Honoré erfunden und ist nach dem französischen Schutzheiligen für Bäcker benannt.	El postre conocido como tarta de Saint Honoré tiene su origen en París. Fue creado en 1847 en la panadería Chiboust, en la rue Saint-Honoré, por eso lleva el nombre del santo patrón de los panaderos.	Le Saint-Honoré est un dessert qui a vu le jour à Paris. Il a été inventé à la pâtisserie Chiboust, rue Saint-Honoré, en 1847, et doit son nom au saint patron français des pâtissiers.	Il dolce noto col nome di torta Saint-Honoré è stato creato a Parigi. Fu inventato al panificio Chiboust di rue Saint-Honoré nel 1847 e prende il nome dal santo patrono francese dei panettieri.	Het nagerecht Saint-Honorétaart komt oorspronkelijk uit Paris. Het was in 1847 uitgevonden in de bakkerij Chiboust aan Rue Saint-Honoré en is vernoemd naar de Franse beschermheilige van bakkers.	A sobremesa conhecida como Bolo Saint-Honoré é originária de Paris. É uma criação da padaria Chiboust que ficava na rua Saint-Honoré em 1847 e foi batizada com o nome do padroeiro francês dos padeiros.																		1632380463105
ho_30/t_trivia3	As of 2021, Paris has hosted the Olympic Games twice: once in 1900, and again in 1924. Combined, France has won 150 medals at the Paris Olympic Games.	Bis heute hat Paris zweimal die Olympischen Spiele veranstaltet, in den Jahren 1900 und 1924. Insgesamt hat Frankreich mehr als 150 Medaillen bei den Olympischen Spielen in Paris gewonnen.	París ha organizado los Juegos olímpicos en dos ocasiones: una en 1900 y otra vez en 1924. En total, Francia logró 150 medallas en los Juegos olímpicos de París.	Paris a abrité les Jeux olympiques à deux reprises : en 1900 et en 1924. Lors de ces Jeux olympiques parisiens, la France a remporté 150 médailles.	Dal 2021 Parigi ha ospitato due volte i Giochi Olimpici: una prima volta nel 1900 e poi nel 1924. Se messi insieme, i due eventi hanno fatto guadagnare alla Francia la bellezza di 150 medaglie.	Parijs heeft de Olympische Spelen twee keer mogen organiseren: eerst in 1900 en later weer, in 1924. Frankrijk had in totaal 150 medailles gewonnen tijdens de Olympische Spelen in Parijs.	Em 2024, Paris sediará os Jogos Olímpicos pela terceira vez. A primeira foi em 1900, e depois em 1924. Nas duas primeiras edições, a França conquistou 150 medalhas.																		1632380463105
ho_30/t_trivia4	The Notre-Dame’s Grand Organ is the largest organ in all of France. The Grand Organ has roughly 8000 pipes which were recently restored after the Notre-Dame de Paris fire.	Die Große Orgel von Notre-Dame ist die größte Orgel in ganz Frankreich. Die Große Orgel verfügt über etwa 8.000 Orgelpfeifen, die nach dem Brand der Kathedrale Notre-Dame de Paris vor Kurzem restauriert worden sind.	El gran órgano de Notre-Dame es el órgano más grande de Francia. El gran órgano cuenta con alrededor de 8000 tubos que han sido restaurados recientemente tras el incendio de Notre-Dame	Le grand orgue de Notre-Dame est le plus grand de France. Il est constitué de 8 000 tuyaux qui ont récemment été restaurés, suite au terrible incendie de 2019.	Il grande organo di Notre-Dame è il più grande organo di tutta la Francia. È composto da 8000 canne che sono state recentemente restaurate dopo l'incendio che ha colpito la cattedrale parigina.	Het grote kerkorgel van de Notre-Dame is het grootste orgel van heel Frankrijk. Het bestaat uit ongeveer 8000 pijpen die na de recente brand in de Notre-Dame zijn gerestaureerd.	O Grande Órgão da Notre-Dame de Paris é o maior de toda a França. Tem aproximadamente 8.000 tubos que foram restaurados recentemente após o incêndio que ocorreu na catedral.																		1632380463105
ho_30/t_trivia5	Austin Zang, an Austrian artillery officer, is credited with bringing the croissant to France. He allegedly introduced the croissant to the French when he opened his Viennese bakery in Paris. 	Austin Zang, ein österreichischer Artillerieoffizier, soll das Croissant in Frankreich eingeführt haben, als er in Paris eine Bäckerei für Wiener Gebäck eröffnete. 	Austin Zang, un oficial de artillería austriaco, es quien trajo el croissant a Francia. Supuestamente, presentó el croissant a los franceses cuando abrió su panadería vienesa en París.	C’est Austin Zang, un officier artilleur autrichien, qui aurait introduit le croissant en France. Il aurait fait découvrir cette délicieuse viennoiserie au peuple français lors de l’ouverture de sa pâtisserie viennoise à Paris.	Pare sia stato un certo Austin Zang, ufficiale dell'artiglieria austriaca, a portare il croissant in Francia. Si presume che presentò il croissant ai francesi quando aprì il suo panificio viennese a Parigi. 	Austin Zang, een Oostenrijkse officier, zou de croissant naar Frankrijk hebben gebracht. Hij zou de croissant aan de Fransen hebben geïntroduceerd toen hij een Weense bakkerij opende in Parijs.	Austin Zang, um oficial de artilharia austríaco, é responsável por trazer o croissant para a França. Ele teria apresentado a iguaria aos franceses após inaugurar sua padaria vienense em Paris. 																		1632380463105
ho_05/t_trivia1	The oldest hotel in Paris with the “palace” distinction is the Hôtel Le Meurice. The Le Meurice was opened in 1815, and received the “palace” distinction from the French government in 2011.	Das älteste Pariser Hotel, das sich "Palace Hotel" nennen darf, ist das "Hôtel Le Meurice". Es wurde im Jahr 1815 eröffnet und 2011 von der französischen Regierung als "Palace Hotel" eingestuft.	El hotel más antiguo de París con la distinción de «palacio» es el Hôtel Le Meurice. Le Meurice abrió en 1815, y en 2011 recibió la distinción de «palacio» de parte del gobierno francés.	Le plus vieil hôtel de Paris qui port le distinction de palace est l’hôtel Meurice. Le Meurice a ouvert ses portes en 1815 et a reçu la distinction de palace de la part du gouvernement en 2011.	L'hotel più antico di Parigi, nel senso di "palazzo", è l'Hôtel Le Meurice. Fu inaugurato nel 1815 e ricevette la denominazione di "palazzo" dal governo francese nel 2011.	Het oudste hotel van Parijs met de uitstraling van een paleis is het Hôtel Le Meurice. Le Meurice opende in 1815 en werd door de Franse overheid in 2011 uitgeroepen tot paleis.	O hotel mais antigo de Paris com a distinção de "palácio" é o Hôtel Le Meurice, que foi inaugurado em 1815 e recebeu essa honra do governo francês em 2011.																		1632383186141
ho_05/t_trivia2	Édith Piaf, France’s national chanteuse, was born in Paris. However, when she was only a year old, her father brought her to Normandy to be raised in her grandmother’s brothel.	Édith Piaf, die berühmteste aller französischen Chanteusen, wurde in Paris geboren. Als sie nur ein Jahr alt war, nahm ihr Vater sie mit in die Normandie, wo sie im Bordell ihrer Großmutter aufgezogen wurde.	Édith Piaf, cantante nacional de Francia, nació en París. Sin embargo, cuando no tenía más que un año, su padre se la llevó a Normandía para criarla en el burdel en el que trabajaba su abuela.	Édith Piaf, célèbre chanteuse française, est née à Paris. Toutefois, elle n’a que un an quand elle qui la capitale avec son père pour aller vivre dans la maison close tenue par sa grand-mère.	Édith Piaf, cantante francese molto nota, era nata a Parigi. Tuttavia, quando aveva solo un anno di età, suo padre la portò in Normandia affinché crescesse nel bordello della nonna.	Édith Piaf, de nationale chanteuse van Frankrijk, was geboren in Parijs. Toen ze pas één jaar oud was, nam haar vader haar mee naar Normandië waar ze werd opgevoed in het bordeel van haar grootmoeder.	Édith Piaf, a cantora nacional da França, nasceu em Paris. Porém, com apenas um ano de idade, seu pai a levou até a Normandia para ser criada no bordel da avó.																		1632383186141
